price (€),type,code_postal,nb_pieces,nb_chambres,surface,etage,ascenseur,parking,jardin,terrasse
59500.0,Maison à vendre,59172,6,,85,,false,false,false,false
59500.0,Maison à vendre,29690,3,,49,,false,false,false,false
59500.0,Appartement à vendre,70300,3,,53,,false,false,false,false
59500.0,Maison à vendre,85120,5,,94,,false,false,false,false
59500.0,Appartement à vendre,70300,3,,65,,false,false,false,false
59500.0,Studio à vendre,29200,,,27,,false,false,false,false
59500.0,Appartement à vendre,62200,2,,42,,false,false,false,false
59500.0,Maison à vendre,22320,6,,99,,false,false,false,false
59500.0,Maison à vendre,53340,5,,110,,false,false,false,false
59500.0,Studio à vendre,83000,,,22,,false,false,false,false
59510.0,Maison à vendre,35640,3,,85,,false,false,false,false
59600.0,Appartement à vendre,13015,4,,68,,false,false,false,false
59625.0,Studio à vendre,04000,,,21,,false,false,false,false
59675.0,Maison à vendre,22350,3,,55,,false,false,false,false
59700.0,Maison à vendre,56320,5,,130,,false,false,false,false
59750.0,Maison à vendre,53120,4,,79,,false,false,false,false
59750.0,Maison à vendre,53120,3,,57,,false,false,false,false
59750.0,Maison à vendre,72240,5,,89,,false,false,false,false
59800.0,Maison à vendre,56770,3,,40,,false,false,false,false
59800.0,Maison à vendre,59540,6,,111,,false,false,false,false
59800.0,Maison à vendre,59540,5,,110,,false,false,false,false
59800.0,Appartement à vendre,13014,3,,63,,false,false,false,false
59800.0,Villa à vendre,59540,5,,59,,false,false,false,false
59800.0,Maison à vendre,59540,5,,110,,false,false,false,false
59800.0,Villa à vendre,59540,5,,59,,false,false,false,false
59800.0,Appartement à vendre,13014,3,,63,,false,false,false,false
59800.0,Maison à vendre,59540,6,,111,,false,false,false,false
59863.0,Appartement à vendre,84000,4,,65,,false,false,false,false
59868.0,Studio à vendre,72100,,,24,,false,false,false,false
59900.0,Maison à vendre,22530,,,100,,false,false,false,false
59900.0,Maison à vendre,62310,2,,35,,false,false,false,false
59900.0,Studio à vendre,78160,,,12,,false,false,false,false
59900.0,Studio à vendre,59300,,,28,,false,false,false,false
59900.0,Studio à vendre,06220,,,16,,false,false,false,false
59900.0,Studio à vendre,25800,,,22,,false,false,false,false
59900.0,Studio à vendre,13015,,,28,,false,false,false,false
59900.0,Studio à vendre,91310,,,14,,false,false,false,false
59900.0,Maison à vendre,72140,3,,91,,false,false,false,false
59900.0,Appartement à vendre,90000,2,,44,,false,false,false,false
59900.0,Appartement à vendre,22000,2,,35,,false,false,false,false
59900.0,Studio à vendre,75008,,,10,,false,false,false,false
59900.0,Maison à vendre,56920,2,,75,,false,false,false,false
59900.0,Studio à vendre,04260,,,18,,false,false,false,false
59900.0,Maison à vendre,72140,3,,91,,false,false,false,false
59900.0,Studio à vendre,13004,,,13,,false,false,false,false
59900.0,Studio à vendre,77160,,,20,,false,false,false,false
59900.0,Studio à vendre,25800,,,22,,false,false,false,false
59900.0,Maison à vendre,53190,4,,95,,false,false,false,false
59900.0,Studio à vendre,77120,,,12,,false,false,false,false
59900.0,Studio à vendre,83690,,,24,,false,false,false,false
59900.0,Maison à vendre,59220,5,,92,,false,false,false,false
59900.0,Maison à vendre,35460,5,,130,,false,false,false,false
59911.0,Studio à vendre,94800,,,23,,false,false,false,false
59950.0,Appartement à vendre,22000,2,,35,,false,false,false,false
59950.0,Maison à vendre,56310,,,62,,false,false,false,false
59950.0,Studio à vendre,29200,,,13,,false,false,false,false
59990.0,Maison à vendre,77118,2,,45,,false,false,false,false
59990.0,Maison à vendre,22600,5,,90,,false,false,false,false
59990.0,Studio à vendre,04800,,,23,,false,false,false,false
59999.0,Appartement à vendre,13003,2,,35,,false,false,false,false
60000.0,Studio à vendre,06130,,,29,,false,false,false,false
60000.0,Studio à vendre,83780,,,23,,false,false,false,false
60000.0,Appartement à vendre,59600,4,,64,,false,false,false,false
60000.0,Maison à vendre,44590,3,,43,,false,false,false,false
60000.0,Studio à vendre,29000,,,18,,false,false,false,false
60000.0,Studio à vendre,75019,,,6,,false,false,false,false
60000.0,Maison à vendre,62460,2,,60,,false,false,false,false
60000.0,Maison à vendre,25610,4,,78,,false,false,false,false
60000.0,Maison à vendre,85710,3,,70,,false,false,false,false
60000.0,Appartement à vendre,25200,3,,60,,false,false,false,false
60000.0,Maison à vendre,39330,5,,80,,false,false,false,false
60000.0,Maison à vendre,44690,4,,80,,false,false,false,false
60000.0,Maison à vendre,39130,,,230,,false,false,false,false
60000.0,Maison à vendre,62310,4,,75,,false,false,false,false
60000.0,Studio à vendre,35000,,,13,,false,false,false,false
60000.0,Maison à vendre,70320,10,,190,,false,false,false,false
60000.0,Studio à vendre,06130,,,29,,false,false,false,false
60000.0,Studio à vendre,83780,,,23,,false,false,false,false
60000.0,Appartement à vendre,44600,2,,19,,false,false,false,false
60000.0,Appartement à vendre,06450,3,,41,,false,false,false,false
60000.0,Maison à vendre,39200,4,,60,,false,false,false,false
60000.0,Appartement à vendre,06450,3,,41,,false,false,false,false
60000.0,Studio à vendre,92500,,,9,,false,false,false,false
60000.0,Maison à vendre,39130,,,230,,false,false,false,false
60000.0,Maison à vendre,62310,4,,75,,false,false,false,false
60000.0,Studio à vendre,35000,,,13,,false,false,false,false
60000.0,Maison à vendre,22630,2,,55,,false,false,false,false
60000.0,Maison à vendre,70240,4,,97,,false,false,false,false
60000.0,Maison à vendre,49450,,,90,,false,false,false,false
60000.0,Maison à vendre,44590,3,,43,,false,false,false,false
60000.0,Studio à vendre,75017,,,9,,false,false,false,false
60000.0,Studio à vendre,06850,,,108,,false,false,false,false
60000.0,Maison à vendre,77100,,,50,,false,false,false,false
60000.0,Appartement à vendre,06450,3,,41,,false,false,false,false
60000.0,Studio à vendre,92500,,,9,,false,false,false,false
60000.0,Maison à vendre,53700,2,,85,,false,false,false,false
60000.0,Appartement à vendre,77480,2,,36,,false,false,false,false
60000.0,Appartement à vendre,06440,2,,26,,false,false,false,false
60000.0,Studio à vendre,75017,,,8,,false,false,false,false
60000.0,Appartement à vendre,84400,4,,73,,false,false,false,false
60000.0,Appartement à vendre,13015,2,,33,,false,false,false,false
60000.0,Appartement à vendre,72100,3,,63,,false,false,false,false
60000.0,Appartement à vendre,25750,3,,90,,false,false,false,false
60000.0,Appartement à vendre,83300,2,,37,,false,false,false,false
60000.0,Appartement à vendre,83390,5,,42,,false,false,false,false
60000.0,Maison à vendre,70800,3,,97,,false,false,false,false
60000.0,Maison à vendre,49600,4,,180,,false,false,false,false
60000.0,Studio à vendre,93210,,,26,,false,false,false,false
60000.0,Maison à vendre,39160,3,,95,,false,false,false,false
60000.0,Studio à vendre,84000,,,19,,false,false,false,false
60000.0,Maison à vendre,59220,3,,39,,false,false,false,false
60000.0,Appartement à vendre,13015,5,,63,,false,false,false,false
60000.0,Studio à vendre,93000,,,18,,false,false,false,false
60000.0,Studio à vendre,49112,,,34,,false,false,false,false
60000.0,Maison à vendre,83640,20,,400,,false,false,false,false
60000.0,Appartement à vendre,06100,7,,71,,false,false,false,false
60000.0,Studio à vendre,78100,,,10,,false,false,false,false
60000.0,Appartement à vendre,06450,3,,41,,false,false,false,false
60000.0,Studio à vendre,92500,,,9,,false,false,false,false
60000.0,Maison à vendre,53700,2,,85,,false,false,false,false
60000.0,Appartement à vendre,25000,3,,54,,false,false,false,false
60000.0,Studio à vendre,75014,,,10,,false,false,false,false
60000.0,Appartement à vendre,59580,2,,50,,false,false,false,false
60000.0,Studio à vendre,83510,,,30,,false,false,false,false
60000.0,Studio à vendre,59200,,,20,,false,false,false,false
60000.0,Studio à vendre,59800,,,14,,false,false,false,false
60000.0,Appartement à vendre,06850,2,,37,,false,false,false,false
60000.0,Studio à vendre,44470,,,21,,false,false,false,false
60000.0,Appartement à vendre,25000,3,,54,,false,false,false,false
60000.0,Studio à vendre,75014,,,10,,false,false,false,false
60000.0,Appartement à vendre,59580,2,,50,,false,false,false,false
60000.0,Maison à vendre,70240,4,,97,,false,false,false,false
60000.0,Maison à vendre,49450,,,90,,false,false,false,false
60000.0,Maison à vendre,70320,10,,190,,false,false,false,false
60000.0,Maison à vendre,56310,3,,51,,false,false,false,false
60000.0,Appartement à vendre,06100,7,,71,,false,false,false,false
60000.0,Appartement à vendre,94320,5,,60,,false,false,false,false
60000.0,Maison à vendre,62117,3,,80,,false,false,false,false
60000.0,Appartement à vendre,25750,4,,90,,false,false,false,false
60000.0,Studio à vendre,13105,,,10,,false,false,false,false
60000.0,Studio à vendre,78100,,,10,,false,false,false,false
60000.0,Maison à vendre,62270,5,,87,,false,false,false,false
60000.0,Maison à vendre,35460,4,,140,,false,false,false,false
523500.0,Maison à vendre,78490,9,,230,,false,false,false,false
525000.0,Appartement à vendre,13100,4,,92,,false,false,false,false
525000.0,Appartement à vendre,06200,3,,80,,false,false,false,false
525000.0,Appartement à vendre,13100,3,,70,,false,false,false,false
529000.0,Maison à vendre,78810,5,,106,,false,false,false,false
529900.0,Villa à vendre,06600,4,,83,,false,false,false,false
530000.0,Maison à vendre,78400,4,,88,,false,false,false,false
532000.0,Appartement à vendre,91570,5,,101,,false,false,false,false
534000.0,Maison à vendre,06460,4,,129,,false,false,false,false
535000.0,Appartement à vendre,83000,4,,101,,false,false,false,false
535500.0,Appartement à vendre,06200,3,,102,,false,false,false,false
535500.0,Appartement à vendre,06700,3,,102,,false,false,false,false
535900.0,Appartement à vendre,83700,2,,54,,false,false,false,false
544900.0,Appartement à vendre,94300,3,,60,,false,false,false,false
545000.0,Appartement à vendre,06200,3,,86,,false,false,false,false
545000.0,Appartement à vendre,06400,4,,85,,false,false,false,false
545900.0,Appartement à vendre,06520,3,,134,,false,false,false,false
550000.0,Maison à vendre,83250,4,,100,,false,false,false,false
550000.0,Appartement à vendre,93100,6,,93,,false,false,false,false
550000.0,Maison à vendre,77340,7,,180,,false,false,false,false
60000.0,Appartement à vendre,83390,5,,42,,false,false,false,false
60000.0,Maison à vendre,49110,4,,180,,false,false,false,false
60000.0,Maison à vendre,35420,3,,65,,false,false,false,false
60000.0,Maison à vendre,04190,3,,54,,false,false,false,false
60000.0,Maison à vendre,53700,4,,100,,false,false,false,false
60000.0,Maison à vendre,49420,7,,140,,false,false,false,false
60000.0,Maison à vendre,25340,2,,92,,false,false,false,false
60000.0,Maison à vendre,39160,3,,95,,false,false,false,false
60000.0,Studio à vendre,84000,,,19,,false,false,false,false
60000.0,Appartement à vendre,06440,2,,26,,false,false,false,false
60000.0,Studio à vendre,94800,,,22,,false,false,false,false
60000.0,Appartement à vendre,39100,2,,38,,false,false,false,false
60000.0,Studio à vendre,35800,,,10,,false,false,false,false
60000.0,Studio à vendre,13008,,,11,,false,false,false,false
60000.0,Maison à vendre,59124,4,,115,,false,false,false,false
60000.0,Maison à vendre,29300,3,,62,,false,false,false,false
60000.0,Studio à vendre,13090,,,23,,false,false,false,false
60000.0,Maison à vendre,70800,3,,96,,false,false,false,false
60000.0,Maison à vendre,59220,3,,39,,false,false,false,false
60000.0,Appartement à vendre,13015,5,,63,,false,false,false,false
60000.0,Maison à vendre,85710,3,,70,,false,false,false,false
60000.0,Appartement à vendre,25200,3,,60,,false,false,false,false
60000.0,Maison à vendre,39330,5,,80,,false,false,false,false
60000.0,Maison à vendre,44690,4,,80,,false,false,false,false
60000.0,Maison à vendre,77100,,,50,,false,false,false,false
60000.0,Villa à vendre,62760,4,,96,,false,false,false,false
60000.0,Maison à vendre,59244,,,72,,false,false,false,false
60000.0,Studio à vendre,78100,,,10,,false,false,false,false
60000.0,Studio à vendre,06450,,,17,,false,false,false,false
60000.0,Maison à vendre,70320,10,,190,,false,false,false,false
60000.0,Studio à vendre,06130,,,29,,false,false,false,false
60000.0,Studio à vendre,83780,,,23,,false,false,false,false
60000.0,Maison à vendre,22630,2,,55,,false,false,false,false
60000.0,Maison à vendre,70240,4,,97,,false,false,false,false
60000.0,Maison à vendre,49450,,,90,,false,false,false,false
60000.0,Appartement à vendre,70000,3,,52,,false,false,false,false
60000.0,Studio à vendre,29000,,,18,,false,false,false,false
60000.0,Studio à vendre,75019,,,6,,false,false,false,false
60000.0,Maison à vendre,62460,2,,60,,false,false,false,false
60000.0,Maison à vendre,25610,4,,78,,false,false,false,false
60000.0,Studio à vendre,94240,,,17,,false,false,false,false
60000.0,Studio à vendre,92240,,,10,,false,false,false,false
60000.0,Maison à vendre,59460,5,,95,,false,false,false,false
60000.0,Studio à vendre,13008,,,11,,false,false,false,false
60000.0,Maison à vendre,59220,3,,39,,false,false,false,false
60000.0,Maison à vendre,70500,3,,96,,false,false,false,false
60000.0,Appartement à vendre,22110,3,,65,,false,false,false,false
60000.0,Studio à vendre,77120,,,21,,false,false,false,false
60000.0,Appartement à vendre,39800,2,,150,,false,false,false,false
60000.0,Appartement à vendre,77480,2,,36,,false,false,false,false
60000.0,Maison à vendre,70800,3,,97,,false,false,false,false
60000.0,Maison à vendre,49600,4,,180,,false,false,false,false
60000.0,Studio à vendre,93210,,,26,,false,false,false,false
60000.0,Studio à vendre,13014,,,18,,false,false,false,false
60000.0,Studio à vendre,13290,,,20,,false,false,false,false
60000.0,Appartement à vendre,06440,3,,43,,false,false,false,false
60000.0,Studio à vendre,92290,,,11,,false,false,false,false
60000.0,Maison à vendre,49420,7,,140,,false,false,false,false
60000.0,Maison à vendre,25340,2,,92,,false,false,false,false
60000.0,Studio à vendre,13014,,,18,,false,false,false,false
60000.0,Maison à vendre,59360,3,,80,,false,false,false,false
60000.0,Appartement à vendre,29200,2,,20,,false,false,false,false
60000.0,Appartement à vendre,04100,2,,33,,false,false,false,false
60000.0,Studio à vendre,78210,,,19,,false,false,false,false
60000.0,Studio à vendre,29000,,,20,,false,false,false,false
60000.0,Appartement à vendre,05300,2,,45,,false,false,false,false
60027.0,Studio à vendre,59100,,,19,,false,false,false,false
60048.0,Maison à vendre,35620,3,,90,,false,false,false,false
60162.0,Appartement à vendre,49400,2,,39,,false,false,false,false
60162.0,Appartement à vendre,49400,2,,39,,false,false,false,false
60250.0,Appartement à vendre,29600,3,,56,,false,false,false,false
60280.0,Maison à vendre,85450,4,,70,,false,false,false,false
60360.0,Appartement à vendre,04100,2,,33,,false,false,false,false
60450.0,Appartement à vendre,59300,2,,31,,false,false,false,false
60476.0,Appartement à vendre,84220,3,,58,,false,false,false,false
60500.0,Studio à vendre,85300,,,34,,false,false,false,false
60500.0,Maison à vendre,29690,3,,49,,false,false,false,false
60500.0,Appartement à vendre,62400,2,,41,,false,false,false,false
60500.0,Studio à vendre,75009,,,9,,false,false,false,false
60700.0,Studio à vendre,06450,,,34,,false,false,false,false
60800.0,Maison à vendre,53700,4,,101,,false,false,false,false
60800.0,Maison à vendre,53160,5,,86,,false,false,false,false
60800.0,Studio à vendre,84000,,,21,,false,false,false,false
60899.0,Appartement à vendre,49400,2,,38,,false,false,false,false
60899.0,Appartement à vendre,49400,2,,38,,false,false,false,false
60900.0,Maison à vendre,29530,5,,200,,false,false,false,false
60900.0,Studio à vendre,62810,,,31,,false,false,false,false
60900.0,Maison à vendre,35240,,,97,,false,false,false,false
60903.0,Studio à vendre,59140,,,18,,false,false,false,false
61000.0,Maison à vendre,59220,3,,86,,false,false,false,false
61000.0,Appartement à vendre,72700,5,,82,,false,false,false,false
61000.0,Maison à vendre,59590,2,,57,,false,false,false,false
61000.0,Maison à vendre,35370,,,84,,false,false,false,false
61000.0,Studio à vendre,22000,,,24,,false,false,false,false
61000.0,Appartement à vendre,06540,2,,33,,false,false,false,false
61000.0,Appartement à vendre,06670,2,,25,,false,false,false,false
61000.0,Maison à vendre,53220,3,,60,,false,false,false,false
61000.0,Maison à vendre,49260,3,,90,,false,false,false,false
61000.0,Maison à vendre,35430,2,,60,,false,false,false,false
61000.0,Studio à vendre,44000,,,23,,false,false,false,false
61000.0,Studio à vendre,13015,,,31,,false,false,false,false
61000.0,Studio à vendre,44470,,,22,,false,false,false,false
61000.0,Maison à vendre,70500,4,,103,,false,false,false,false
61000.0,Appartement à vendre,84000,2,,34,,false,false,false,false
61000.0,Maison à vendre,53220,3,,60,,false,false,false,false
61000.0,Studio à vendre,62000,,,23,,false,false,false,false
61000.0,Appartement à vendre,04120,2,,40,,false,false,false,false
61000.0,Maison à vendre,35430,3,,60,,false,false,false,false
61000.0,Appartement à vendre,84400,4,,70,,false,false,false,false
61000.0,Maison à vendre,77650,,,60,,false,false,false,false
61000.0,Studio à vendre,84000,,,18,,false,false,false,false
61000.0,Appartement à vendre,25700,3,,68,,false,false,false,false
61000.0,Maison à vendre,72340,4,,70,,false,false,false,false
61000.0,Studio à vendre,44470,,,22,,false,false,false,false
61000.0,Maison à vendre,53190,4,,95,,false,false,false,false
61000.0,Appartement à vendre,83830,2,,48,,false,false,false,false
61000.0,Studio à vendre,59800,,,13,,false,false,false,false
61000.0,Studio à vendre,49400,,,18,,false,false,false,false
61000.0,Appartement à vendre,59300,2,,31,,false,false,false,false
61000.0,Studio à vendre,13003,,,22,,false,false,false,false
61000.0,Maison à vendre,72340,4,,70,,false,false,false,false
61000.0,Studio à vendre,44470,,,22,,false,false,false,false
61000.0,Studio à vendre,84000,,,18,,false,false,false,false
61000.0,Maison à vendre,70500,4,,103,,false,false,false,false
61000.0,Appartement à vendre,84000,2,,34,,false,false,false,false
61050.0,Maison à vendre,49310,5,,90,,false,false,false,false
61160.0,Maison à vendre,85570,2,,43,,false,false,false,false
61200.0,Appartement à vendre,06000,3,,76,,false,false,false,false
61250.0,Maison à vendre,49700,2,,25,,false,false,false,false
61250.0,Maison à vendre,49700,3,,86,,false,false,false,false
61400.0,Studio à vendre,85160,,,14,,false,false,false,false
61500.0,Studio à vendre,94350,,,18,,false,false,false,false
61500.0,Maison à vendre,53700,4,,94,,false,false,false,false
61500.0,Maison à vendre,22150,4,,56,,false,false,false,false
61560.0,Studio à vendre,05400,,,55,,false,false,false,false
61600.0,Maison à vendre,72320,4,,74,,false,false,false,false
61692.0,Appartement à vendre,29160,2,,32,,false,false,false,false
61692.0,Appartement à vendre,29160,2,,32,,false,false,false,false
61700.0,Maison à vendre,22980,2,,76,,false,false,false,false
61706.0,Appartement à vendre,56520,2,,31,,false,false,false,false
61706.0,Appartement à vendre,56520,2,,32,,false,false,false,false
61706.0,Appartement à vendre,56520,2,,31,,false,false,false,false
61706.0,Appartement à vendre,56520,2,,32,,false,false,false,false
61720.0,Maison à vendre,72140,5,,138,,false,false,false,false
61798.0,Appartement à vendre,62210,2,,37,,false,false,false,false
61800.0,Studio à vendre,29000,,,18,,false,false,false,false
61900.0,Studio à vendre,06620,,,26,,false,false,false,false
61900.0,Studio à vendre,83830,,,32,,false,false,false,false
62000.0,Studio à vendre,83500,,,22,,false,false,false,false
62000.0,Studio à vendre,84200,,,32,,false,false,false,false
62000.0,Appartement à vendre,49260,4,,85,,false,false,false,false
62000.0,Maison à vendre,56920,4,,110,,false,false,false,false
62000.0,Maison à vendre,77650,2,,120,,false,false,false,false
62000.0,Studio à vendre,77320,,,20,,false,false,false,false
62000.0,Appartement à vendre,13790,2,,34,,false,false,false,false
62000.0,Maison à vendre,72800,2,,28,,false,false,false,false
62000.0,Studio à vendre,25000,,,23,,false,false,false,false
62000.0,Studio à vendre,13008,,,12,,false,false,false,false
62000.0,Maison à vendre,29270,3,,36,,false,false,false,false
62000.0,Studio à vendre,83300,,,20,,false,false,false,false
62000.0,Appartement à vendre,49260,4,,85,,false,false,false,false
62000.0,Appartement à vendre,04150,2,,35,,false,false,false,false
62000.0,Studio à vendre,92200,,,7,,false,false,false,false
62000.0,Appartement à vendre,84100,2,,28,,false,false,false,false
62000.0,Studio à vendre,13008,,,12,,false,false,false,false
62000.0,Maison à vendre,29270,3,,36,,false,false,false,false
62000.0,Studio à vendre,05170,,,26,,false,false,false,false
62000.0,Maison à vendre,56920,4,,110,,false,false,false,false
62000.0,Maison à vendre,77650,2,,120,,false,false,false,false
62000.0,Studio à vendre,84200,,,32,,false,false,false,false
62000.0,Appartement à vendre,13790,2,,34,,false,false,false,false
62000.0,Maison à vendre,72800,2,,28,,false,false,false,false
62000.0,Studio à vendre,25000,,,23,,false,false,false,false
62000.0,Studio à vendre,83700,,,15,,false,false,false,false
62000.0,Maison à vendre,72130,2,,65,,false,false,false,false
62000.0,Appartement à vendre,83300,2,,26,,false,false,false,false
62000.0,Studio à vendre,13790,,,34,,false,false,false,false
62000.0,Studio à vendre,44470,,,21,,false,false,false,false
62000.0,Appartement à vendre,84100,2,,31,,false,false,false,false
62000.0,Maison à vendre,70500,4,,130,,false,false,false,false
62000.0,Studio à vendre,13400,,,25,,false,false,false,false
62000.0,Appartement à vendre,90500,3,,74,,false,false,false,false
62000.0,Maison à vendre,56560,3,,130,,false,false,false,false
62000.0,Studio à vendre,94700,,,20,,false,false,false,false
62000.0,Studio à vendre,06300,,,30,,false,false,false,false
62000.0,Studio à vendre,83000,,,33,,false,false,false,false
62000.0,Maison à vendre,77650,,,60,,false,false,false,false
62000.0,Maison à vendre,44660,6,,150,,false,false,false,false
62000.0,Studio à vendre,77130,,,31,,false,false,false,false
62000.0,Maison à vendre,04000,2,,30,,false,false,false,false
62000.0,Studio à vendre,83500,,,22,,false,false,false,false
62000.0,Studio à vendre,75016,,,8,,false,false,false,false
62000.0,Studio à vendre,83000,,,33,,false,false,false,false
62295.0,Appartement à vendre,04800,2,,38,,false,false,false,false
62350.0,Appartement à vendre,22000,2,,38,,false,false,false,false
62365.0,Appartement à vendre,13710,2,,46,,false,false,false,false
62365.0,Appartement à vendre,13080,2,,46,,false,false,false,false
62400.0,Maison à vendre,56580,4,,78,,false,false,false,false
62500.0,Maison à vendre,62460,2,,65,,false,false,false,false
62500.0,Studio à vendre,59100,,,21,,false,false,false,false
550000.0,Maison à vendre,77340,7,,180,,false,false,false,false
550000.0,Villa à vendre,83440,5,,142,,false,false,false,false
551200.0,Appartement à vendre,06520,3,,122,,false,false,false,false
554000.0,Appartement à vendre,56100,4,,101,,false,false,false,false
555000.0,Villa à vendre,83200,5,,102,,false,false,false,false
555000.0,Appartement à vendre,59000,4,,114,,false,false,false,false
559000.0,Maison à vendre,83600,6,,100,,false,false,false,false
560000.0,Appartement à vendre,59000,5,,150,,false,false,false,false
561800.0,Appartement à vendre,06520,4,,128,,false,false,false,false
565000.0,Maison à vendre,06590,4,,76,,false,false,false,false
565000.0,Maison à vendre,13500,4,,130,,false,false,false,false
569000.0,Maison à vendre,95230,7,,150,,false,false,false,false
569920.0,Appartement à vendre,94410,3,,70,,false,false,false,false
570000.0,Maison à vendre,06610,6,,162,,false,false,false,false
575000.0,Appartement à vendre,06000,3,,63,,false,false,false,false
575000.0,Appartement à vendre,06400,3,,49,,false,false,false,false
575000.0,Maison à vendre,13200,5,,165,,false,false,false,false
577000.0,Appartement à vendre,92200,2,,43,,false,false,false,false
577000.0,Appartement à vendre,83240,3,,96,,false,false,false,false
577500.0,Appartement à vendre,83240,3,,96,,false,false,false,false
62500.0,Studio à vendre,59100,,,21,,false,false,false,false
62500.0,Appartement à vendre,25000,2,,15,,false,false,false,false
62500.0,Maison à vendre,59550,3,,70,,false,false,false,false
62500.0,Maison à vendre,59278,4,,80,,false,false,false,false
62539.0,Studio à vendre,59140,,,18,,false,false,false,false
62600.0,Appartement à vendre,35360,2,,18,,false,false,false,false
62678.0,Studio à vendre,05170,,,21,,false,false,false,false
62700.0,Maison à vendre,29640,5,,83,,false,false,false,false
62700.0,Studio à vendre,84000,,,18,,false,false,false,false
62700.0,Maison à vendre,56320,3,,75,,false,false,false,false
62703.0,Studio à vendre,84000,,,18,,false,false,false,false
62715.0,Maison à vendre,72440,4,,80,,false,false,false,false
62800.0,Maison à vendre,56320,,,70,,false,false,false,false
62886.0,Appartement à vendre,59132,3,,45,,false,false,false,false
62900.0,Appartement à vendre,05000,2,,35,,false,false,false,false
62900.0,Appartement à vendre,04250,2,,35,,false,false,false,false
62900.0,Appartement à vendre,29250,2,,37,,false,false,false,false
62990.0,Appartement à vendre,84600,2,,42,,false,false,false,false
63000.0,Maison à vendre,70210,4,,91,,false,false,false,false
63000.0,Studio à vendre,84000,,,21,,false,false,false,false
63000.0,Studio à vendre,94800,,,23,,false,false,false,false
63000.0,Studio à vendre,06000,,,13,,false,false,false,false
63000.0,Appartement à vendre,06420,2,,36,,false,false,false,false
63000.0,Maison à vendre,53700,4,,85,,false,false,false,false
63000.0,Studio à vendre,75010,,,7,,false,false,false,false
63000.0,Maison à vendre,62330,,,76,,false,false,false,false
63000.0,Studio à vendre,25000,,,19,,false,false,false,false
63000.0,Appartement à vendre,84400,4,,70,,false,false,false,false
63000.0,Appartement à vendre,59150,2,,45,,false,false,false,false
63000.0,Appartement à vendre,25720,2,,36,,false,false,false,false
63000.0,Appartement à vendre,84400,4,,74,,false,false,false,false
63000.0,Studio à vendre,84360,,,23,,false,false,false,false
63000.0,Studio à vendre,06480,,,15,,false,false,false,false
63000.0,Maison à vendre,62170,3,,51,,false,false,false,false
63000.0,Studio à vendre,75010,,,8,,false,false,false,false
63000.0,Maison à vendre,29440,2,,110,,false,false,false,false
63000.0,Appartement à vendre,13014,3,,62,,false,false,false,false
63000.0,Appartement à vendre,39200,3,,80,,false,false,false,false
63000.0,Appartement à vendre,49400,2,,28,,false,false,false,false
63000.0,Appartement à vendre,84200,2,,37,,false,false,false,false
63000.0,Studio à vendre,13008,,,9,,false,false,false,false
63000.0,Appartement à vendre,13127,4,,75,,false,false,false,false
63000.0,Maison à vendre,22210,2,,60,,false,false,false,false
63000.0,Studio à vendre,75020,,,7,,false,false,false,false
63000.0,Studio à vendre,06000,,,19,,false,false,false,false
63000.0,Studio à vendre,94800,,,23,,false,false,false,false
63000.0,Appartement à vendre,59150,2,,47,,false,false,false,false
63000.0,Studio à vendre,94800,,,23,,false,false,false,false
63000.0,Maison à vendre,35550,3,,70,,false,false,false,false
63000.0,Studio à vendre,84000,,,22,,false,false,false,false
63000.0,Appartement à vendre,13014,3,,48,,false,false,false,false
63000.0,Appartement à vendre,13014,2,,36,,false,false,false,false
63000.0,Maison à vendre,62160,4,,60,,false,false,false,false
63000.0,Appartement à vendre,59100,3,,42,,false,false,false,false
63000.0,Studio à vendre,75011,,,5,,false,false,false,false
63170.0,Maison à vendre,35210,4,,70,,false,false,false,false
63300.0,Maison à vendre,59220,4,,85,,false,false,false,false
63500.0,Studio à vendre,13090,,,24,,false,false,false,false
63500.0,Maison à vendre,59163,3,,93,,false,false,false,false
63500.0,Studio à vendre,59000,,,18,,false,false,false,false
63500.0,Maison à vendre,85770,3,,58,,false,false,false,false
63500.0,Maison à vendre,72110,4,,82,,false,false,false,false
63500.0,Maison à vendre,35460,3,,40,,false,false,false,false
63500.0,Maison à vendre,72510,,,15,,false,false,false,false
63500.0,Maison à vendre,72370,3,,57,,false,false,false,false
63500.0,Appartement à vendre,84400,3,,54,,false,false,false,false
63500.0,Maison à vendre,72370,3,,57,,false,false,false,false
63510.0,Studio à vendre,29217,,,14,,false,false,false,false
63590.0,Maison à vendre,56160,3,,54,,false,false,false,false
63600.0,Studio à vendre,53000,,,19,,false,false,false,false
63600.0,Appartement à vendre,29600,2,,70,,false,false,false,false
63600.0,Maison à vendre,72140,3,,,,false,false,false,false
63600.0,Maison à vendre,22340,2,,44,,false,false,false,false
63600.0,Maison à vendre,22340,2,,44,,false,false,false,false
63600.0,Appartement à vendre,29250,2,,31,,false,false,false,false
63600.0,Studio à vendre,53000,,,23,,false,false,false,false
63600.0,Studio à vendre,05200,,,20,,false,false,false,false
63618.0,Maison à vendre,29520,8,,,,false,false,false,false
63669.0,Studio à vendre,13003,,,20,,false,false,false,false
63700.0,Studio à vendre,13003,,,21,,false,false,false,false
63720.0,Studio à vendre,29200,,,16,,false,false,false,false
63800.0,Studio à vendre,29200,,,35,,false,false,false,false
63900.0,Studio à vendre,06410,,,17,,false,false,false,false
